Date,Close,High,Low,Open,Volume,Dividends,Stock Splits
2020-02-04 00:00:00-05:00,6.152882099151611,6.172053450441343,6.075451608407152,6.125495336370652,271544000,0.0,0.0
2020-02-05 00:00:00-05:00,6.243258953094482,6.284090493089392,6.159852591487118,6.27388248937086,208220000,0.0,0.0
2020-02-06 00:00:00-05:00,6.3301496505737305,6.3301496505737305,6.196451222099882,6.277616618374304,218284000,0.0,0.0
2020-02-07 00:00:00-05:00,6.263923168182373,6.312224078581957,6.238527579792124,6.290065266631888,189752000,0.0,0.0
2020-02-10 00:00:00-05:00,6.547255516052246,6.548002026161494,6.28160049106836,6.286580074405235,529608000,0.0,0.0
2020-02-11 00:00:00-05:00,6.669750690460205,6.784527579126775,6.593564863567215,6.655559399128862,638556000,0.0,0.0
2020-02-12 00:00:00-05:00,6.785521984100342,6.791995536604551,6.68369174952819,6.72253163991601,374644000,0.0,0.0
2020-02-13 00:00:00-05:00,6.741703033447266,6.808925980660149,6.700124511808282,6.727511743979274,528016000,0.0,0.0
2020-02-14 00:00:00-05:00,7.215002536773682,7.343970712698342,7.120641659550644,7.15201218142656,1041924000,0.0,0.0
2020-02-18 00:00:00-05:00,7.383806228637695,7.4022305924625185,7.092258407848588,7.11167811851028,620164000,0.0,0.0
2020-02-19 00:00:00-05:00,7.8351945877075195,7.852871965438706,7.506300860949258,7.506300860949258,694332000,0.0,0.0
2020-02-20 00:00:00-05:00,7.685810565948486,7.875528117205182,7.378328205017375,7.787142656937905,810052000,0.0,0.0
2020-02-21 00:00:00-05:00,7.321561336517334,7.598668972442241,7.236661498177554,7.573522698546624,768180000,0.0,0.0
2020-02-24 00:00:00-05:00,6.803946018218994,7.017814494113464,6.672488070934108,6.727013220665718,856916000,0.0,0.0
2020-02-25 00:00:00-05:00,6.524350166320801,6.941131727720052,6.422519912010936,6.879137193086345,1055496000,0.0,0.0
2020-02-26 00:00:00-05:00,6.663774013519287,6.857973468954575,6.523104360905973,6.524597855843786,747732000,0.0,0.0
2020-02-27 00:00:00-05:00,6.292830467224121,6.651566775673391,6.2004060053640915,6.3501284923119234,906416000,0.004,0.0
2020-02-28 00:00:00-05:00,6.728046894073486,6.787587211968825,6.0235291511345155,6.040220206932046,1133252000,0.0,0.0
2020-03-02 00:00:00-05:00,6.886491298675537,6.915389782077219,6.502095568655496,6.898200273452482,890744000,0.0,0.0
2020-03-03 00:00:00-05:00,6.623915672302246,7.002083388291559,6.5384665864174165,6.942294069276471,652792000,0.0,0.0
2020-03-04 00:00:00-05:00,7.0877814292907715,7.097248107064751,6.656550332215514,6.731287337035865,597408000,0.0,0.0
2020-03-05 00:00:00-05:00,6.808265686035156,7.055145772386674,6.763672566846141,6.888233757672639,540328000,0.0,0.0
2020-03-06 00:00:00-05:00,6.627651691436768,6.68619560165047,6.427357088938863,6.628648108712579,515412000,0.0,0.0
2020-03-09 00:00:00-04:00,6.114459991455078,6.462234819140225,5.9335971812222335,5.976445976882009,614160000,0.0,0.0
2020-03-10 00:00:00-04:00,6.504086971282959,6.504086971282959,6.12816158557192,6.39098529424998,580648000,0.0,0.0
2020-03-11 00:00:00-04:00,6.140119552612305,6.392480662144173,6.042961969938855,6.364080629089234,499964000,0.0,0.0
2020-03-12 00:00:00-04:00,5.388766288757324,5.8822774687802575,5.376060899226052,5.616713017584532,816540000,0.0,0.0
2020-03-13 00:00:00-04:00,5.999863624572754,6.004347740218802,5.4709769854568515,5.742270971256923,634836000,0.0,0.0
2020-03-16 00:00:00-04:00,4.892762660980225,5.632656323267251,4.832973355722422,5.29160749002457,726972000,0.0,0.0
2020-03-17 00:00:00-04:00,5.412682056427002,5.5021172844525434,4.758237803422589,5.0051179011274165,833632000,0.0,0.0
2020-03-18 00:00:00-04:00,5.052700042724609,5.230075151876055,4.501143389974487,4.9849389145608045,874268000,0.0,0.0
2020-03-19 00:00:00-04:00,5.305559158325195,5.399229029490187,4.817777528434313,5.031275004707202,765512000,0.0,0.0
2020-03-20 00:00:00-04:00,5.125692367553711,5.737785668053163,5.110246713953823,5.4557791850158255,804636000,0.0,0.0
2020-03-23 00:00:00-04:00,5.298583507537842,5.393001289495377,4.945577151913128,5.12469610322843,643876000,0.0,0.0
2020-03-24 00:00:00-04:00,6.207632064819336,6.294327032713485,5.681236668018538,5.704903126042818,1101644000,0.0,0.0
2020-03-25 00:00:00-04:00,6.118943691253662,6.522521662642309,6.070115444675861,6.322725511448889,793432000,0.0,0.0
2020-03-26 00:00:00-04:00,6.4084248542785645,6.532487608102242,6.228060004663825,6.326214006060264,696108000,0.0,0.0
2020-03-27 00:00:00-04:00,6.296070575714111,6.554908638330179,6.195175832946145,6.22805998204875,638828000,0.0,0.0
2020-03-30 00:00:00-04:00,6.61644172668457,6.625659418803208,6.317494661079527,6.361589336625557,602252000,0.0,0.0
2020-03-31 00:00:00-04:00,6.56686544418335,6.860829899750989,6.421128619105447,6.656549169068105,949960000,0.0,0.0
2020-04-01 00:00:00-04:00,6.055418014526367,6.515298134871865,6.010825366955845,6.368814326271823,656912000,0.0,0.0
2020-04-02 00:00:00-04:00,6.364330291748047,6.377533653750724,6.036485211046502,6.084565557646171,675764000,0.0,0.0
2020-04-03 00:00:00-04:00,6.076344013214111,6.368315180985137,5.938828451300725,6.326711790124209,663212000,0.0,0.0
2020-04-06 00:00:00-04:00,6.686444282531738,6.7233145710362,6.301051765250112,6.358599255566033,727884000,0.0,0.0
2020-04-07 00:00:00-04:00,6.45301628112793,6.931829664201675,6.409918030418326,6.908162736555713,784520000,0.0,0.0
2020-04-08 00:00:00-04:00,6.650321960449219,6.675234293865366,6.4921291896944044,6.562132613763793,542444000,0.0,0.0
2020-04-09 00:00:00-04:00,6.550673484802246,6.799048451379827,6.487645453386115,6.7761294264084695,525564000,0.0,0.0
2020-04-13 00:00:00-04:00,6.722568035125732,6.731287281007709,6.402445792992437,6.490884129888628,398408000,0.0,0.0
2020-04-14 00:00:00-04:00,7.073829650878906,7.107959198125847,6.823212423058683,6.850865020711139,530948000,0.0,0.0
2020-04-15 00:00:00-04:00,6.996352672576904,7.079310468881512,6.860331973972457,6.905672048452866,366148000,0.0,0.0
2020-04-16 00:00:00-04:00,7.341637134552002,7.448759845169666,7.138602715757695,7.151806077834011,745620000,0.0,0.0
2020-04-17 00:00:00-04:00,7.282346248626709,7.445272134647238,7.148318367791928,7.423847497525705,539120000,0.0,0.0
2020-04-20 00:00:00-04:00,7.151058673858643,7.311742740411262,7.106715010856182,7.15579225047781,449388000,0.0,0.0
2020-04-21 00:00:00-04:00,6.714097023010254,7.0942575263872785,6.654307711444255,7.032973826525457,735160000,0.0,0.0
2020-04-22 00:00:00-04:00,7.128636360168457,7.171485627079838,6.860830105043516,6.90641916295726,483356000,0.0,0.0
2020-04-23 00:00:00-04:00,7.075325012207031,7.302773788784526,7.050163691757649,7.170739221603992,424160000,0.0,0.0
2020-04-24 00:00:00-04:00,7.214334487915039,7.216327322388494,6.990373439620737,7.065110434333766,352328000,0.0,0.0
2020-04-27 00:00:00-04:00,7.400927543640137,7.560864157407849,7.324197711683371,7.348861058626453,479388000,0.0,0.0
2020-04-28 00:00:00-04:00,7.258430004119873,7.578303257394671,7.252949471097392,7.5484083609919175,442904000,0.0,0.0
2020-04-29 00:00:00-04:00,7.435307502746582,7.4881214262521505,7.317970682168214,7.393205660244978,379160000,0.0,0.0
2020-04-30 00:00:00-04:00,7.281348705291748,7.435306335762966,7.267397913554966,7.381246542619727,375916000,0.0,0.0
2020-05-01 00:00:00-04:00,7.044682502746582,7.197145274884135,6.996352701087141,7.083794613057986,342096000,0.0,0.0
2020-05-04 00:00:00-04:00,7.256685256958008,7.27038706298189,6.997348785223418,6.997348785223418,317556000,0.0,0.0
2020-05-05 00:00:00-04:00,7.317720890045166,7.480397772953927,7.2566856981813,7.360819145196441,368896000,0.0,0.0
2020-05-06 00:00:00-04:00,7.418615818023682,7.523496706250904,7.35932494502733,7.397191656446029,323464000,0.0,0.0
2020-05-07 00:00:00-04:00,7.59499454498291,7.658271562839855,7.506556206348766,7.557875265285934,373732000,0.0,0.0
2020-05-08 00:00:00-04:00,7.785074710845947,7.791302675581974,7.632860914894263,7.666741480208439,339216000,0.0,0.0
2020-05-11 00:00:00-04:00,8.037188529968262,8.084023480918557,7.751444771790808,7.7800937957711485,469060000,0.0,0.0
2020-05-12 00:00:00-04:00,7.775109767913818,8.14381080075283,7.765394104686662,8.094983023904264,493060000,0.0,0.0
2020-05-13 00:00:00-04:00,7.752688407897949,8.050140105040152,7.5680884493734935,7.88970552211783,625852000,0.0,0.0
2020-05-14 00:00:00-04:00,8.002310752868652,8.00779128643124,7.660514383493319,7.8142230604507805,602312000,0.0,0.0
2020-05-15 00:00:00-04:00,8.460945129394531,8.47066031845053,7.846359874888968,7.862054519050155,987660000,0.0,0.0
2020-05-18 00:00:00-04:00,8.719533920288086,8.88520056212594,8.650028930494614,8.729748031014388,774460000,0.0,0.0
2020-05-19 00:00:00-04:00,8.774587631225586,9.05559723754109,8.731987351134732,8.759390962277568,717320000,0.0,0.0
2020-05-20 00:00:00-04:00,8.938512802124023,9.01125650401452,8.857547824594636,8.959438994421841,587536000,0.0,0.0
2020-05-21 00:00:00-04:00,8.74444580078125,9.020721881112975,8.706828075076007,9.019725938900487,761068000,0.0,0.0
2020-05-22 00:00:00-04:00,8.994563102722168,9.061079300446666,8.682662167514776,8.79426850330214,1038764000,0.0,0.0
2020-05-26 00:00:00-04:00,8.687146186828613,9.149518027635866,8.64155712540056,9.12460521921978,770780000,0.0,0.0
2020-05-27 00:00:00-04:00,8.495322227478027,8.602443970446304,7.96867699131122,8.59472161805979,1175892000,0.0,0.0
2020-05-28 00:00:00-04:00,8.457205772399902,8.729745106540161,8.349833152953847,8.382717294660196,734896000,0.0,0.0
2020-05-29 00:00:00-04:00,8.844343185424805,8.844343185424805,8.4552139275713,8.524469924472974,745256000,0.0,0.0
2020-06-01 00:00:00-04:00,8.775334358215332,8.809713363998814,8.658994456981928,8.802239997637654,389876000,0.0,0.0
2020-06-02 00:00:00-04:00,8.794269561767578,8.806227520659242,8.627606994600232,8.765372032245388,391320000,0.0,0.0
2020-06-03 00:00:00-04:00,8.738714218139648,8.835124833197913,8.669458230135843,8.7912796232724,365440000,0.0,0.0
2020-06-04 00:00:00-04:00,8.739713668823242,8.915922825620427,8.650984916299755,8.701330525493276,424280000,0.004,0.0
2020-06-05 00:00:00-04:00,8.892743110656738,8.969507486041167,8.681391028427264,8.76762687653376,481748000,0.0,0.0
2020-06-08 00:00:00-04:00,8.778095245361328,8.862585502619897,8.659209335807807,8.850123888483017,387736000,0.0,0.0
2020-06-09 00:00:00-04:00,9.018356323242188,9.08191177911559,8.724507772365937,8.773108723692648,468488000,0.0,0.0
2020-06-10 00:00:00-04:00,9.338129997253418,9.470973092470597,9.125531415213107,9.13973862785405,632180000,0.0,0.0
2020-06-11 00:00:00-04:00,8.76937198638916,9.23295030550118,8.759153215638882,9.122040323820592,583652000,0.0,0.0
2020-06-12 00:00:00-04:00,8.905204772949219,9.159176582301265,8.676655339676776,9.134502454472331,570908000,0.0,0.0
2020-06-15 00:00:00-04:00,9.14571762084961,9.154191746208976,8.71703127113188,8.788313563815954,400004000,0.0,0.0
2020-06-16 00:00:00-04:00,9.040786743164062,9.23843167058666,8.811739165629906,9.196809301862697,535716000,0.0,0.0
2020-06-17 00:00:00-04:00,9.207777976989746,9.270585196535562,9.042533950778699,9.085901927048193,408304000,0.0,0.0
2020-06-18 00:00:00-04:00,9.18983268737793,9.254135448247927,9.08664859038831,9.198805010863952,254408000,0.0,0.0
2020-06-19 00:00:00-04:00,9.232948303222656,9.416136937954509,9.199052758282834,9.214256361523493,524160000,0.0,0.0
2020-06-22 00:00:00-04:00,9.497638702392578,9.502125339643413,9.244913338079536,9.27158216089918,398468000,0.0,0.0
2020-06-23 00:00:00-04:00,9.421124458312988,9.613036370798879,9.378754777370009,9.521815676110922,375108000,0.0,0.0
2020-06-24 00:00:00-04:00,9.207279205322266,9.527298417132961,9.116556720867186,9.447292901110172,449372000,0.0,0.0
2020-06-25 00:00:00-04:00,9.460999488830566,9.475953992932956,9.154190186310583,9.327160052312198,376072000,0.0,0.0
2020-06-26 00:00:00-04:00,9.12702465057373,9.470970694644725,9.09711658827717,9.470970694644725,592084000,0.0,0.0
2020-06-29 00:00:00-04:00,9.17188835144043,9.176374989180749,8.872804839279924,9.141731186260268,342248000,0.0,0.0
2020-06-30 00:00:00-04:00,9.468729972839355,9.497142495772707,9.23818674574634,9.28554126755538,367892000,0.0,0.0
2020-07-01 00:00:00-04:00,9.500880241394043,9.546491065589873,9.38423811468075,9.491658817178854,326648000,0.0,0.0
2020-07-02 00:00:00-04:00,9.582878112792969,9.707745248651365,9.548981611295844,9.609545984735437,364056000,0.0,0.0
2020-07-06 00:00:00-04:00,9.809184074401855,9.878471674653717,9.682821388652442,9.711982154711569,315892000,0.0,0.0
2020-07-07 00:00:00-04:00,9.841585159301758,10.039229192012268,9.82064941945047,9.91585759624284,357800000,0.0,0.0
2020-07-08 00:00:00-04:00,10.184783935546875,10.193757211267394,9.935049628812658,9.963213050447882,365480000,0.0,0.0
2020-07-09 00:00:00-04:00,10.476886749267578,10.537700218058852,10.20222831697345,10.348530331640246,494548000,0.0,0.0
2020-07-10 00:00:00-04:00,10.447227478027344,10.62268930000715,10.347034479290555,10.55639279963786,497676000,0.0,0.0
2020-07-13 00:00:00-04:00,10.021533966064453,10.759272572712973,9.994366942912874,10.56262588112397,457076000,0.0,0.0
2020-07-14 00:00:00-04:00,10.345292091369629,10.370963569886415,9.75559918611052,10.044214831197399,542676000,0.0,0.0
2020-07-15 00:00:00-04:00,10.195999145507812,10.401119957586202,10.025022985072905,10.382428011736208,403984000,0.0,0.0
2020-07-16 00:00:00-04:00,10.10378360748291,10.17556316251811,9.865264453996145,9.984399481132131,344964000,0.0,0.0
2020-07-17 00:00:00-04:00,10.170326232910156,10.21718254202801,10.056924324137722,10.194253061132056,266284000,0.0,0.0
2020-07-20 00:00:00-04:00,10.478631019592285,10.499068558144577,10.125712683136346,10.242853930342843,284852000,0.0,0.0
2020-07-21 00:00:00-04:00,10.296937942504883,10.527731148014182,10.255315567879611,10.480873888408173,277036000,0.0,0.0
2020-07-22 00:00:00-04:00,10.406854629516602,10.570103986582444,10.26005437746052,10.335822372168222,367292000,0.0,0.0
2020-07-23 00:00:00-04:00,10.098798751831055,10.514773523021587,10.000599468047499,10.418069785284326,411660000,0.0,0.0
2020-07-24 00:00:00-04:00,10.163347244262695,10.333076927248028,9.747123512370925,9.84482361445233,473292000,0.0,0.0
2020-07-27 00:00:00-04:00,10.389654159545898,10.409841648240457,10.186526170820086,10.200982477776275,292132000,0.0,0.0
2020-07-28 00:00:00-04:00,10.184287071228027,10.350278432396978,10.178056738159661,10.342552553179283,271636000,0.0,0.0
2020-07-29 00:00:00-04:00,10.43351936340332,10.484114060783016,10.31538171955081,10.358997837981581,284508000,0.0,0.0
2020-07-30 00:00:00-04:00,10.581564903259277,10.590537225140078,10.26378859389108,10.343294946011468,308880000,0.0,0.0
2020-07-31 00:00:00-04:00,10.582313537597656,10.733600385398397,10.401118629495588,10.530970590959633,386080000,0.0,0.0
2020-08-03 00:00:00-04:00,10.976607322692871,11.064836926127422,10.682508644577702,10.699705996563436,412720000,0.0,0.0
2020-08-04 00:00:00-04:00,11.193439483642578,11.193439483642578,10.87267301584778,11.01623302641357,310336000,0.0,0.0
2020-08-05 00:00:00-04:00,11.252262115478516,11.337002428024844,11.132130702457319,11.209643335393451,249924000,0.0,0.0
2020-08-06 00:00:00-04:00,11.300861358642578,11.323292642394364,11.144590620602552,11.315067616508012,244316000,0.0,0.0
2020-08-07 00:00:00-04:00,11.165277481079102,11.469594888071807,11.00377280531743,11.277932100381767,342516000,0.0,0.0
2020-08-10 00:00:00-04:00,11.130884170532227,11.373390788967171,10.823326534582916,11.29961749675715,427796000,0.0,0.0
2020-08-11 00:00:00-04:00,10.81684684753418,11.102720487297539,10.762761900226325,11.03991231474007,354512000,0.0,0.0
2020-08-12 00:00:00-04:00,11.405291557312012,11.431959427401326,10.924764091330323,10.957165044832184,464412000,0.0,0.0
2020-08-13 00:00:00-04:00,11.408034324645996,11.685932987542174,11.321051171312348,11.510719283432875,374460000,0.0,0.0
2020-08-14 00:00:00-04:00,11.528665542602539,11.668985402971893,11.405543034536306,11.4947690363934,366436000,0.0,0.0
2020-08-17 00:00:00-04:00,12.299302101135254,12.371829892465328,11.781140642749266,11.815036194748485,621300000,0.0,0.0
2020-08-18 00:00:00-04:00,12.223283767700195,12.457815369044587,12.04931748660666,12.411955455348,503448000,0.0,0.0
2020-08-19 00:00:00-04:00,12.101407051086426,12.277367066231273,12.061030173188671,12.258924222738274,622624000,0.0,0.0
2020-08-20 00:00:00-04:00,12.103899955749512,12.33718511603509,11.842451378957316,11.938407795618815,921388000,0.0,0.0
2020-08-21 00:00:00-04:00,12.644744873046875,12.769612025067733,12.157986028529729,12.164466410671247,999868000,0.0,0.0
2020-08-24 00:00:00-04:00,12.681380271911621,12.873043055678274,12.46927994839901,12.844380490051114,490564000,0.0,0.0
2020-08-25 00:00:00-04:00,12.711038589477539,12.722253755397533,12.535326717316982,12.592152696621163,289076000,0.0,0.0
2020-08-26 00:00:00-04:00,12.733968734741211,12.829176903498208,12.639009665138534,12.760138407346652,321244000,0.0,0.0
2020-08-27 00:00:00-04:00,12.5896635055542,12.810736189506573,12.528101776832116,12.742444979457927,317604000,0.0,0.0
2020-08-28 00:00:00-04:00,13.107575416564941,13.10782451575129,12.603869289724267,12.636270248394169,537160000,0.0,0.0
2020-08-31 00:00:00-04:00,13.33363151550293,13.53351837920461,12.99791049957357,13.142466925440296,500840000,0.0,0.0
2020-09-01 00:00:00-04:00,13.782890319824219,13.955163502726425,13.399450031120136,13.442830031736884,511316000,0.004,0.0
2020-09-02 00:00:00-04:00,14.306940078735352,14.68614152069257,13.861670521551382,14.663204227755593,874012000,0.0,0.0
2020-09-03 00:00:00-04:00,12.979612350463867,13.84621573406346,12.843239191435567,13.790619560397547,945128000,0.0,0.0
2020-09-04 00:00:00-04:00,12.587696075439453,13.138672424766959,11.672476253462149,12.748500619758993,1463684000,0.0,0.0
2020-09-08 00:00:00-04:00,11.880147933959961,12.515391379196497,11.671973826696577,11.702140003809681,795728000,0.0,0.0
2020-09-09 00:00:00-04:00,12.679938316345215,12.773928146414011,12.19802027043099,12.365806401792822,736200000,0.0,0.0
2020-09-10 00:00:00-04:00,12.277801513671875,13.029223768317312,12.133450059486728,12.953433120632324,698684000,0.0,0.0
2020-09-11 00:00:00-04:00,12.130956649780273,12.617610906997847,11.862947537195486,12.451071591787162,636928000,0.0,0.0
2020-09-14 00:00:00-04:00,12.836753845214844,13.278282921042774,12.596419188685868,13.044928931292278,1201744000,0.0,0.0
2020-09-15 00:00:00-04:00,12.955178260803223,13.26207940730333,12.792378443456753,13.243380919110498,727556000,0.0,0.0
2020-09-16 00:00:00-04:00,12.47999095916748,13.056646367596503,12.479243438142072,12.921520054196883,556384000,0.0,0.0
2020-09-17 00:00:00-04:00,12.429130554199219,12.555032672265725,12.001562841320784,12.098793822206906,792512000,0.0,0.0
2020-09-18 00:00:00-04:00,12.155637741088867,12.597665168145,11.955691090436508,12.559022326858146,698460000,0.0,0.0
2020-09-21 00:00:00-04:00,12.482735633850098,12.48797113494267,11.871675146203412,11.89211880314909,721044000,0.0,0.0
2020-09-22 00:00:00-04:00,12.602901458740234,12.613123285974956,12.121981986567056,12.540324626921278,646452000,0.0,0.0
2020-09-23 00:00:00-04:00,12.090320587158203,12.691907731631224,12.045943889282203,12.540824766744457,647012000,0.0,0.0
2020-09-24 00:00:00-04:00,12.313950538635254,12.53484015832891,11.980871893291283,12.038961697695349,731240000,0.0,0.0
2020-09-25 00:00:00-04:00,12.838252067565918,12.84797554842919,12.211984387023207,12.41317789021424,588016000,0.0,0.0
2020-09-28 00:00:00-04:00,12.999056816101074,13.015760964004073,12.714842834324491,13.004292316796018,573808000,0.0,0.0
2020-09-29 00:00:00-04:00,13.189282417297363,13.405684087658878,12.897589388290546,12.901827243635873,621460000,0.0,0.0
2020-09-30 00:00:00-04:00,13.49319076538086,13.58493708780513,13.113989307676025,13.121219148796689,689184000,0.0,0.0
2020-10-01 00:00:00-04:00,13.576958656311035,13.724799490599166,13.423632196763664,13.720063288485607,525004000,0.0,0.0
2020-10-02 00:00:00-04:00,13.026233673095703,13.48222254281076,13.015014198110192,13.188535166960882,552496000,0.0,0.0
2020-10-05 00:00:00-04:00,13.60488224029541,13.606627407255765,13.186289441423027,13.199503255999145,479820000,0.0,0.0
2020-10-06 00:00:00-04:00,13.698624610900879,14.103006950635535,13.627321930368687,13.791866943537121,784420000,0.0,0.0
2020-10-07 00:00:00-04:00,13.925495147705078,14.080317606181433,13.825272161814155,13.961146957996142,418084000,0.0,0.0
2020-10-08 00:00:00-04:00,13.800593376159668,14.045666214854435,13.72006650879307,14.03619190631435,378900000,0.0,0.0
2020-10-09 00:00:00-04:00,13.724799156188965,13.7861301189314,13.623081134399571,13.72903796187286,346892000,0.0,0.0
2020-10-12 00:00:00-04:00,14.186772346496582,14.307438984143563,13.874137354926596,13.950924696495798,434744000,0.0,0.0
2020-10-13 00:00:00-04:00,14.208961486816406,14.308935298145892,13.980094499099339,14.257078638741863,344604000,0.0,0.0
2020-10-14 00:00:00-04:00,14.05638313293457,14.303200130609016,13.921505987219795,14.25109429885453,276100000,0.0,0.0
2020-10-15 00:00:00-04:00,13.931478500366211,13.96712935802556,13.729785718044646,13.772667367753932,267224000,0.0,0.0
2020-10-16 00:00:00-04:00,13.77341365814209,14.08255923527592,13.754465998384209,13.99804276287198,242392000,0.0,0.0
2020-10-19 00:00:00-04:00,13.460530281066895,13.944940073840613,13.369780657852253,13.864662402305543,298068000,0.0,0.0
2020-10-20 00:00:00-04:00,13.60787296295166,13.761697765923037,13.469754661164707,13.54604365293036,229212000,0.0,0.0
2020-10-21 00:00:00-04:00,13.487456321716309,13.753471114330765,13.44033681530218,13.587430133690336,219596000,0.0,0.0
2020-10-22 00:00:00-04:00,13.324158668518066,13.574216843915442,13.19526453527564,13.485213328361631,290480000,0.0,0.0
