Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-11-25 00:00:00-05:00,113.58870741734475,114.29837272805533,113.25983683867084,113.79641723632812,10068500,0.0,0.0
2019-11-26 00:00:00-05:00,114.08201016986652,114.08201016986652,112.81846524857241,113.95218658447266,10490700,0.0,0.0
2019-11-27 00:00:00-05:00,114.48874270482133,114.60990344950157,113.93486312835012,114.2896957397461,6607900,0.0,0.0
2019-11-29 00:00:00-05:00,114.12528139130302,114.59262521040417,113.76179909063165,114.03008270263672,5712000,0.0,0.0
2019-12-02 00:00:00-05:00,114.50607838508947,114.87822352280148,113.67526545460392,113.77911376953125,8615600,0.0,0.0
2019-12-03 00:00:00-05:00,112.3078558089829,112.47229108747766,111.28663243989881,112.3165054321289,10361300,0.0,0.0
2019-12-04 00:00:00-05:00,112.83577761026292,114.64453933105327,112.49825741736169,114.53202819824219,10318200,0.0,0.0
2019-12-05 00:00:00-05:00,114.82627317034787,115.37150317310538,114.39355429972305,115.15514373779297,9587400,0.0,0.0
2019-12-06 00:00:00-05:00,116.56579524679098,117.50911908404152,116.53117034686558,116.86869049072266,10170600,0.0,0.0
2019-12-09 00:00:00-05:00,116.51389896544487,117.23221394707781,116.32350158691405,116.32350158691406,8498200,0.0,0.0
2019-12-10 00:00:00-05:00,115.31958521165812,116.63505434651849,114.99937745597782,116.40138244628906,7532900,0.0,0.0
2019-12-11 00:00:00-05:00,116.21963410918922,116.85141319898311,115.97731258630726,116.12443542480469,9011900,0.0,0.0
2019-12-12 00:00:00-05:00,116.392721716619,119.83716008547854,116.15040021562574,119.44771575927734,13717400,0.0,0.0
2019-12-13 00:00:00-05:00,119.38714946886897,120.14873900712092,117.88994567710881,118.40055084228516,10592100,0.0,0.0
2019-12-16 00:00:00-05:00,119.75927741787471,120.15737137895822,118.84191553608116,118.85921478271484,11372000,0.0,0.0
2019-12-17 00:00:00-05:00,119.19671448161365,120.01022792164869,118.76399569057625,119.5861587524414,11546800,0.0,0.0
2019-12-18 00:00:00-05:00,119.56023317617128,120.31317308216497,119.18810124094315,119.46503448486328,10381500,0.0,0.0
2019-12-19 00:00:00-05:00,119.22269356859736,119.62080072360428,118.65151471910939,118.86787414550781,9350400,0.0,0.0
2019-12-20 00:00:00-05:00,119.44770723654455,120.19198413807062,118.47840809620078,118.77266693115234,29992600,0.0,0.0
2019-12-23 00:00:00-05:00,119.08425833388813,119.35254196552316,118.46114199984943,118.73807525634766,9738400,0.0,0.0
2019-12-24 00:00:00-05:00,118.85057323082194,119.11020720880933,118.61690133008003,119.06693267822266,3324300,0.0,0.0
2019-12-26 00:00:00-05:00,119.33521902539543,120.38240458533953,119.24002033812779,120.3304672241211,6770900,0.0,0.0
2019-12-27 00:00:00-05:00,120.5554730168043,120.96222978808224,120.01024304561659,120.41699981689453,7868200,0.0,0.0
2019-12-30 00:00:00-05:00,121.0747280769796,121.23051372873542,119.83715851353563,119.97563171386719,6963000,0.0,0.0
2019-12-31 00:00:00-05:00,119.87176692230187,120.71124251867651,119.68136957845212,120.64200592041016,7201600,0.0,0.0
2020-01-02 00:00:00-05:00,120.97951981576759,122.11325419742018,120.52083893085592,122.1045913696289,10803700,0.0,0.0
2020-01-03 00:00:00-05:00,119.76166207086723,121.2684778069078,119.39584622519733,120.49329376220703,10386800,0.9,0.0
2020-01-06 00:00:00-05:00,118.94288791235283,120.43229286646178,118.89063042103463,120.39744567871094,10259000,0.0,0.0
2020-01-07 00:00:00-05:00,119.57000990585436,120.0751878290864,118.29836659074326,118.35062408447266,10531300,0.0,0.0
2020-01-08 00:00:00-05:00,118.19382034600575,119.83129244892338,118.1067289664653,119.27385711669922,9695300,0.0,0.0
2020-01-09 00:00:00-05:00,120.2406724871374,120.39744496015635,119.36096042083783,119.70936584472656,9469000,0.0,0.0
2020-01-10 00:00:00-05:00,119.50907629182215,119.54391019933426,118.28967688390773,118.51614379882812,10190900,0.0,0.0
2020-01-13 00:00:00-05:00,118.62064439414152,119.50034332275389,118.24611015977091,119.5003433227539,12355200,0.0,0.0
2020-01-14 00:00:00-05:00,120.14485066593124,122.6010455302461,119.92710228159841,120.89390563964844,24906000,0.0,0.0
2020-01-15 00:00:00-05:00,120.06649496153129,120.71974028060313,118.58579493938704,119.08226776123047,16293400,0.0,0.0
2020-01-16 00:00:00-05:00,119.71808799826718,120.11003252678466,119.18678128040261,119.54389190673828,10783800,0.0,0.0
2020-01-17 00:00:00-05:00,119.79647880542132,120.44972414124993,119.60487240066381,120.371337890625,14697700,0.0,0.0
2020-01-21 00:00:00-05:00,119.49163596880325,120.25811472991204,119.05613908913872,119.18678283691406,8474200,0.0,0.0
2020-01-22 00:00:00-05:00,119.53516135791416,119.67451022734598,118.78610636220156,119.04739379882812,7549100,0.0,0.0
2020-01-23 00:00:00-05:00,118.20255540276221,119.09967780900682,117.34026689516902,118.92546844482422,9345700,0.0,0.0
2020-01-24 00:00:00-05:00,118.77740968764131,118.82966718454321,115.2498957436684,115.97280883789062,15166400,0.0,0.0
2020-01-27 00:00:00-05:00,113.46436256725875,115.78991434709522,112.97660818066821,114.99730682373047,12860500,0.0,0.0
2020-01-28 00:00:00-05:00,115.70280774435014,117.55802870373438,115.389249459529,117.08768463134766,13062800,0.0,0.0
2020-01-29 00:00:00-05:00,117.41865295329069,118.0544746025867,116.44314430885755,116.9134750366211,9326000,0.0,0.0
2020-01-30 00:00:00-05:00,115.57214468939807,118.56836484596674,115.57214468939807,118.35932159423828,9048900,0.0,0.0
2020-01-31 00:00:00-05:00,117.13994212329574,117.4360767780353,114.50953754868843,115.28472137451172,12785200,0.0,0.0
2020-02-03 00:00:00-05:00,115.54602302072333,116.9221946090253,115.54602302072333,116.16442108154297,10021100,0.0,0.0
2020-02-04 00:00:00-05:00,118.06319017910323,118.97773615621388,117.6538221063995,117.83672332763672,9157100,0.0,0.0
2020-02-05 00:00:00-05:00,118.95163037245648,119.96197308599622,118.46386267761397,119.84003448486328,10150700,0.0,0.0
2020-02-06 00:00:00-05:00,120.40619038110665,120.44972943982887,119.42196311226276,119.85746002197266,8992300,0.0,0.0
2020-02-07 00:00:00-05:00,119.09097326505058,119.90970952714822,118.71645232702849,119.47421264648438,6379800,0.0,0.0
2020-02-10 00:00:00-05:00,119.28258016717152,120.0664824425083,119.10838409164401,119.97067260742188,5960700,0.0,0.0
2020-02-11 00:00:00-05:00,120.42358186904617,120.91134949555565,120.00550862234692,120.19712829589844,6578600,0.0,0.0
2020-02-12 00:00:00-05:00,120.71972982200415,121.32070429962418,120.02293221729948,120.19712829589844,7958000,0.0,0.0
2020-02-13 00:00:00-05:00,119.97940265517084,120.49328583621518,118.80355564333318,120.09263610839844,7447500,0.0,0.0
2020-02-14 00:00:00-05:00,120.05775992701736,120.3626130165797,119.27387096858301,119.72679138183594,6627600,0.0,0.0
2020-02-18 00:00:00-05:00,119.6222884028158,119.94456515458015,117.62771839685523,118.1416015625,8996400,0.0,0.0
2020-02-19 00:00:00-05:00,119.24775933927471,120.53682638784697,118.75128651477742,119.75293731689453,7071200,0.0,0.0
2020-02-20 00:00:00-05:00,119.47421293325182,120.51069763816923,118.91677745627652,119.75293731689453,7422800,0.0,0.0
2020-02-21 00:00:00-05:00,118.9341977442846,119.25646117488533,117.51447369650785,118.28965759277344,9772800,0.0,0.0
2020-02-24 00:00:00-05:00,114.48342570631206,116.01636998982035,113.9259902131899,115.11054229736328,13618400,0.0,0.0
2020-02-25 00:00:00-05:00,114.10018846284018,115.17150712177678,109.38810878779182,109.9716796875,20797200,0.0,0.0
2020-02-26 00:00:00-05:00,110.55523179539979,112.31463616444736,110.04134205139451,110.30264282226562,24825600,0.0,0.0
2020-02-27 00:00:00-05:00,107.05383254217999,109.4142245325354,105.65153223628131,105.7125015258789,23005500,0.0,0.0
2020-02-28 00:00:00-05:00,102.35918603029819,103.20405105953341,98.12616237599507,101.13108825683594,45931400,0.0,0.0
2020-03-02 00:00:00-05:00,101.58399610873647,105.89541904961406,99.69394131373264,105.84315490722656,27355400,0.0,0.0
2020-03-03 00:00:00-05:00,105.36411628404313,107.08868020876128,101.2443128724964,101.87142944335938,32547700,0.0,0.0
2020-03-04 00:00:00-05:00,103.06468052336572,104.68472924907138,99.90296931102682,104.38858795166016,25795900,0.0,0.0
2020-03-05 00:00:00-05:00,100.7478529648187,101.40981012472166,98.05648526671483,99.26716613769531,25025600,0.0,0.0
2020-03-06 00:00:00-05:00,92.5517927635646,96.08802507214112,91.47175578707493,94.13700103759766,38159400,0.0,0.0
2020-03-09 00:00:00-04:00,84.11185054409847,86.42869667831349,81.00240370012561,81.3856430053711,40352000,0.0,0.0
2020-03-10 00:00:00-04:00,86.22837407521052,88.21423859674825,82.37858361537657,87.70906066894531,31102700,0.0,0.0
2020-03-11 00:00:00-04:00,85.09607826122468,87.14291868646093,82.35245353747347,83.58055114746094,38127000,0.0,0.0
2020-03-12 00:00:00-04:00,78.03232641142226,84.45155270322131,75.18417978963147,76.69100189208984,49725200,0.0,0.0
2020-03-13 00:00:00-04:00,83.60668391022436,90.57463355255108,80.13142088675721,90.50495910644531,38543300,0.0,0.0
2020-03-16 00:00:00-04:00,74.20865544404273,81.85598518250359,73.64251489436357,76.96099853515625,38589700,0.0,0.0
2020-03-17 00:00:00-04:00,79.16461347156489,84.86962462033857,76.21194548661028,81.66436767578125,35239800,0.0,0.0
2020-03-18 00:00:00-04:00,76.36002040935902,79.07752329953989,69.99305822817003,73.06766510009766,41525600,0.0,0.0
2020-03-19 00:00:00-04:00,71.03824736315022,76.7432590226452,66.98813178512701,74.29576873779297,32175100,0.0,0.0
2020-03-20 00:00:00-04:00,75.16677472610891,77.91911193963159,71.83957836039791,72.72798919677734,30150800,0.0,0.0
2020-03-23 00:00:00-04:00,72.01376927364703,72.94573239485568,68.01590418601826,68.83464050292969,32536600,0.0,0.0
2020-03-24 00:00:00-04:00,73.94736597845622,78.47653053095992,72.20537858977718,77.02197265625,34363200,0.0,0.0
2020-03-25 00:00:00-04:00,77.72746896064582,82.87504445594297,73.63380159562296,79.89624786376953,38111700,0.0,0.0
2020-03-26 00:00:00-04:00,81.94309099723364,85.85385095011881,81.47275358972479,85.46190643310547,29826300,0.0,0.0
2020-03-27 00:00:00-04:00,81.16790885176147,82.60504320831451,78.86848590709074,79.3736572265625,30041500,0.0,0.0
2020-03-30 00:00:00-04:00,78.95558123971725,81.95179508717601,77.77974105877105,81.43791198730469,21656900,0.0,0.0
2020-03-31 00:00:00-04:00,80.17497656998978,82.02147904922847,77.81457768258673,78.41556549072266,23379300,0.0,0.0
2020-04-01 00:00:00-04:00,74.12157675279292,75.39322700119634,72.51023942787138,73.47704315185547,28029600,0.0,0.0
2020-04-02 00:00:00-04:00,72.73669725618072,76.56907147157712,72.25764798732281,76.22067260742188,24018000,0.0,0.0
2020-04-03 00:00:00-04:00,75.68382700945355,76.98629582386718,72.84128031984754,73.96774291992188,21199400,0.9,0.0
2020-04-06 00:00:00-04:00,78.31517583007928,80.07526522686673,77.1799173634464,78.72879791259766,26820800,0.0,0.0
2020-04-07 00:00:00-04:00,83.12020227685798,83.16420718856642,79.53842134693456,79.7672348022461,22563800,0.0,0.0
2020-04-08 00:00:00-04:00,81.05208798660544,83.48101241326358,79.68802319362366,82.98818969726562,22903300,0.0,0.0
2020-04-09 00:00:00-04:00,85.29391644714256,91.86785033092235,85.26751618483134,90.43338012695312,42055900,0.0,0.0
2020-04-13 00:00:00-04:00,90.74138482038214,90.74138482038214,85.62832865561563,86.41156768798828,26911900,0.0,0.0
2020-04-14 00:00:00-04:00,88.9020932167037,89.76453978853077,82.40736716676562,84.04425048828125,46151300,0.0,0.0
2020-04-15 00:00:00-04:00,80.21606279379444,80.99049958761611,79.3184135847987,79.89924621582031,30118600,0.0,0.0
2020-04-16 00:00:00-04:00,79.40642441621891,79.70563634686359,76.60788241819193,76.85429382324219,32449600,0.0,0.0
2020-04-17 00:00:00-04:00,80.96409254893196,84.22025445489116,80.04884547963056,83.76263427734375,30191900,0.0,0.0
2020-04-20 00:00:00-04:00,81.37771324086555,83.3490109743101,79.60882197562925,80.70887756347656,23679400,0.0,0.0
2020-04-21 00:00:00-04:00,77.98956147839354,80.41847994600452,77.73434771706037,78.36798095703125,23035000,0.0,0.0
2020-04-22 00:00:00-04:00,79.81123433936597,80.84968707220997,78.48236532289972,78.6231689453125,16662400,0.0,0.0
2020-04-23 00:00:00-04:00,78.97518951719913,80.33045881801927,78.55277192802791,78.66717529296875,16638800,0.0,0.0
2020-04-24 00:00:00-04:00,79.76724693524267,80.17206667054936,77.87514958549889,79.82884979248047,15809200,0.0,0.0
2020-04-27 00:00:00-04:00,80.91129399400407,84.15865365403133,80.55927484892014,83.26981353759766,22870200,0.0,0.0
2020-04-28 00:00:00-04:00,86.07716074635123,86.56118796523323,83.63063781645496,83.85945129394531,20238900,0.0,0.0
2020-04-29 00:00:00-04:00,87.1948101429219,87.52042230885607,85.60192504191582,86.12115478515625,20462600,0.0,0.0
2020-04-30 00:00:00-04:00,84.13226093272738,85.22351433749519,83.20821814755568,84.2730712890625,19127600,0.0,0.0
2020-05-01 00:00:00-04:00,82.28418201927205,82.49539087388862,80.82330454883713,82.06417083740234,18547700,0.0,0.0
2020-05-04 00:00:00-04:00,80.98168778053095,81.55371801902108,79.90803918555412,81.08729553222656,15725900,0.0,0.0
2020-05-05 00:00:00-04:00,82.41616310806421,82.90898584567438,80.87608533882619,80.9640884399414,18064100,0.0,0.0
2020-05-06 00:00:00-04:00,81.10491027681067,81.63293567260199,79.14240794397443,79.44161987304688,20978000,0.0,0.0
2020-05-07 00:00:00-04:00,80.38326323376648,81.76493957580136,79.71443423279719,80.26885986328125,16771900,0.0,0.0
2020-05-08 00:00:00-04:00,81.66814136190808,82.79459737282421,81.06090844087684,81.58013153076172,20487800,0.0,0.0
2020-05-11 00:00:00-04:00,80.18086259341145,80.18086259341145,78.61438430800764,79.1776123046875,31907600,0.0,0.0
2020-05-12 00:00:00-04:00,79.33602803160893,79.8992560810592,76.4758828653472,76.59028625488281,27962900,0.0,0.0
2020-05-13 00:00:00-04:00,76.01824524086197,76.44066957593998,73.39571626151749,73.95014190673828,35451600,0.0,0.0
2020-05-14 00:00:00-04:00,72.79729683737011,77.5407371145842,72.51568280898255,77.0215072631836,35152500,0.0,0.0
2020-05-15 00:00:00-04:00,76.43187251280486,76.81029196108447,75.06780740516065,75.59583282470703,26099000,0.0,0.0
2020-05-18 00:00:00-04:00,78.05115537648463,80.2160642217069,77.33831470625013,79.60002899169922,30504400,0.0,0.0
2020-05-19 00:00:00-04:00,79.24802768604036,80.26007371667724,77.96315651934145,78.03356170654297,19597300,0.0,0.0
2020-05-20 00:00:00-04:00,79.82885108948071,81.30732640141704,79.52963912495225,80.37448120117188,20552400,0.0,0.0
2020-05-21 00:00:00-04:00,79.44163319427219,80.75290464932084,78.91360770993856,79.35363006591797,14621400,0.0,0.0
2020-05-22 00:00:00-04:00,79.2128118378769,79.52082608758369,78.07755356249434,78.73758697509766,13557900,0.0,0.0
2020-05-26 00:00:00-04:00,81.74735074679842,85.80435730631574,81.50093930778178,84.32588195800781,41233900,0.0,0.0
2020-05-27 00:00:00-04:00,89.82614967277561,90.27497428685852,86.94840686129551,89.21012115478516,39402000,0.0,0.0
2020-05-28 00:00:00-04:00,90.59177940934437,90.60057501976901,87.47642119638076,87.88124084472656,24713900,0.0,0.0
2020-05-29 00:00:00-04:00,86.82520395485261,87.28282419521571,85.17071580030773,85.63713836669922,26526400,0.0,0.0
2020-06-01 00:00:00-04:00,86.02436330341645,87.5732437451748,85.69874437047288,86.77239990234375,15176800,0.0,0.0
2020-06-02 00:00:00-04:00,88.25086394235802,88.37406963879076,86.18276065028633,87.06280517578125,21195000,0.0,0.0
2020-06-03 00:00:00-04:00,89.39494469460305,92.33429085057672,88.93731767806769,91.76226043701172,25941100,0.0,0.0
2020-06-04 00:00:00-04:00,91.36623941913398,93.82156490918388,90.45979446298604,93.67195892333984,26784700,0.0,0.0
2020-06-05 00:00:00-04:00,101.14352969715803,101.88276396428887,96.3912873474916,97.88736724853516,42231000,0.0,0.0
2020-06-08 00:00:00-04:00,99.8058456949501,100.49227930128956,98.51217926106123,99.8410415649414,24881800,0.0,0.0
2020-06-09 00:00:00-04:00,97.37694155672827,98.23938155103858,95.933668872439,97.28013610839844,17031100,0.0,0.0
2020-06-10 00:00:00-04:00,97.20972978875771,97.25373470628693,93.15272347540822,93.33753204345703,24913300,0.0,0.0
2020-06-11 00:00:00-04:00,88.03085876187339,89.39493055428457,84.9595050402504,85.54913330078125,36259200,0.0,0.0
2020-06-12 00:00:00-04:00,88.62928700442978,88.99890410893961,85.65473880295382,87.89005279541016,24856800,0.0,0.0
2020-06-15 00:00:00-04:00,84.8538908129972,89.2629157280952,84.36987035662787,89.10450744628906,22153600,0.0,0.0
2020-06-16 00:00:00-04:00,92.73029669302025,93.00310835509875,87.39722215192062,89.81734466552734,22193600,0.0,0.0
2020-06-17 00:00:00-04:00,90.2309609020008,90.2397632269193,87.3092134502801,87.54682922363281,15639800,0.0,0.0
2020-06-18 00:00:00-04:00,86.83399370978364,88.46207477643051,86.35876884941736,87.07160949707031,16591900,0.0,0.0
2020-06-19 00:00:00-04:00,88.47087049729646,88.53247334232623,85.12670550192738,86.0771484375,40371200,0.0,0.0
2020-06-22 00:00:00-04:00,85.58434760909364,86.20037621725471,84.95951667389933,85.14432525634766,16216900,0.0,0.0
2020-06-23 00:00:00-04:00,87.09803240535228,87.9780771798403,86.11237984081055,86.18278503417969,15381400,0.0,0.0
2020-06-24 00:00:00-04:00,85.14432094119611,85.2235217378565,82.99700982007575,83.3050308227539,22919800,0.0,0.0
2020-06-25 00:00:00-04:00,83.03219861598981,86.42917097974096,82.95299783248905,86.20915985107422,25743600,0.0,0.0
2020-06-26 00:00:00-04:00,83.70105385671035,83.92986736388971,80.96411424036145,81.48333740234375,41896300,0.0,0.0
2020-06-29 00:00:00-04:00,82.19616590674856,83.15541128537076,81.12251043453142,81.84414672851562,18499700,0.0,0.0
2020-06-30 00:00:00-04:00,81.69453417187539,83.30501725032858,81.46572071734484,82.77698516845703,19137000,0.0,0.0
2020-07-01 00:00:00-04:00,83.50743015673663,84.22906644806902,81.87054669104482,82.07295989990234,18755700,0.0,0.0
2020-07-02 00:00:00-04:00,84.18787876038934,84.38337629588987,81.690858081541,82.33955383300781,27845600,0.9,0.0
2020-07-06 00:00:00-04:00,83.91240916095587,84.59664375967175,83.06822264856646,84.4189224243164,18625300,0.0,0.0
2020-07-07 00:00:00-04:00,83.37033706424697,83.61914960617288,81.75304876209519,82.03740692138672,25757200,0.0,0.0
2020-07-08 00:00:00-04:00,82.01076344143027,82.94381063336644,81.57534141852672,82.90827178955078,18762200,0.0,0.0
2020-07-09 00:00:00-04:00,83.10375026455252,83.63692775785461,80.66893304503124,81.11324310302734,25600800,0.0,0.0
2020-07-10 00:00:00-04:00,81.75304266398463,86.05396034990966,81.63752450088812,85.54744720458984,28954200,0.0,0.0
2020-07-13 00:00:00-04:00,87.73346931186093,88.21331822087261,85.5119189642254,86.77375793457031,32079200,0.0,0.0
2020-07-14 00:00:00-04:00,87.41356767284654,88.81758237461825,85.8762518113725,87.2713851928711,42731700,0.0,0.0
2020-07-15 00:00:00-04:00,89.65288908019191,90.00833850678006,87.66238178278577,88.6220932006836,22508400,0.0,0.0
2020-07-16 00:00:00-04:00,87.7778972486391,89.94613258205638,87.57351841092868,88.87090301513672,16886900,0.0,0.0
2020-07-17 00:00:00-04:00,88.86200931631736,88.9331005508824,87.2091754006632,87.2269515991211,16137700,0.0,0.0
2020-07-20 00:00:00-04:00,86.57827148807611,87.43134611707582,86.4272076722358,86.46275329589844,14458100,0.0,0.0
2020-07-21 00:00:00-04:00,86.82707211841841,88.90644674873852,86.7648689804825,88.33773040771484,17798100,0.0,0.0
2020-07-22 00:00:00-04:00,88.55099625399632,88.97753011471289,86.66711916020326,87.69792175292969,14271200,0.0,0.0
2020-07-23 00:00:00-04:00,87.52908677661328,88.28441256545932,87.0581191710846,87.95562744140625,12870200,0.0,0.0
2020-07-24 00:00:00-04:00,88.50658144225675,88.68430957188144,87.03147525436384,87.33360290527344,12744200,0.0,0.0
2020-07-27 00:00:00-04:00,86.649366353209,86.75599644901445,85.45861163951483,86.10730743408203,11959100,0.0,0.0
2020-07-28 00:00:00-04:00,85.75185382450056,86.98703542530137,85.75185382450056,86.48052215576172,11754300,0.0,0.0
2020-07-29 00:00:00-04:00,86.25836040017381,88.60431712752998,86.1961572589043,88.5776596069336,12743500,0.0,0.0
2020-07-30 00:00:00-04:00,86.67600684975828,86.85372816094407,85.35196477641385,86.21392059326172,14834800,0.0,0.0
2020-07-31 00:00:00-04:00,85.73408313810278,86.13395953144989,84.64107726751465,85.87625885009766,14535000,0.0,0.0
2020-08-03 00:00:00-04:00,86.21392941417315,86.70267323938968,85.17424540013158,85.39640045166016,12962800,0.0,0.0
2020-08-04 00:00:00-04:00,85.22754227272641,85.26308110448913,84.44555238130346,84.90763854980469,13366200,0.0,0.0
2020-08-05 00:00:00-04:00,85.1920264630978,87.50243777493262,85.05873206864618,86.38277435302734,15260900,0.0,0.0
2020-08-06 00:00:00-04:00,86.71155055664687,87.17363002332495,85.78738484365742,86.40941619873047,10482100,0.0,0.0
2020-08-07 00:00:00-04:00,86.13395651847203,88.4088220678899,85.80516460280637,88.31107330322266,14743700,0.0,0.0
2020-08-10 00:00:00-04:00,88.95976512505935,90.67480231208317,88.88867388485549,89.43073272705078,14989900,0.0,0.0
2020-08-11 00:00:00-04:00,92.29208400862316,94.33591294782467,91.98106832995337,92.25653839111328,31518600,0.0,0.0
2020-08-12 00:00:00-04:00,94.33592953414552,94.57585401997953,90.38156533123248,91.47457122802734,19240800,0.0,0.0
2020-08-13 00:00:00-04:00,90.63925619628374,91.84778015460489,90.31935239674968,90.96804809570312,13598600,0.0,0.0
2020-08-14 00:00:00-04:00,90.19494584850993,91.80334616164588,90.12385460890638,91.00359344482422,12134400,0.0,0.0
2020-08-17 00:00:00-04:00,90.19494763600099,90.63925772287783,88.44436480896476,88.60431671142578,14988000,0.0,0.0
2020-08-18 00:00:00-04:00,88.78205031421105,88.78205031421105,87.19141929109257,87.369140625,13246500,0.0,0.0
2020-08-19 00:00:00-04:00,87.90231727212438,89.38631152614552,87.38691587791178,87.57353210449219,13533000,0.0,0.0
2020-08-20 00:00:00-04:00,86.42720698013088,87.11144158616237,86.0184424807357,86.52495574951172,13672600,0.0,0.0
2020-08-21 00:00:00-04:00,86.43608843156363,87.59129746436923,86.14284890261344,86.48052215576172,12228300,0.0,0.0
2020-08-24 00:00:00-04:00,87.48465751931255,89.04863099716171,86.5693797819301,88.91533660888672,17898300,0.0,0.0
2020-08-25 00:00:00-04:00,89.99057006116364,90.6214964070325,88.6843039838143,89.30633544921875,13648900,0.0,0.0
2020-08-26 00:00:00-04:00,88.8086924728752,89.10193194513008,88.01782114842557,88.05335998535156,12052400,0.0,0.0
2020-08-27 00:00:00-04:00,87.9734028195887,91.21686801684385,87.9734028195887,90.95027923583984,22163900,0.0,0.0
2020-08-28 00:00:00-04:00,91.65228586853911,91.75003463182509,90.47041938854242,91.32349395751953,13756700,0.0,0.0
2020-08-31 00:00:00-04:00,90.74587484618624,90.79918987553202,88.8797674634949,89.03083801269531,14219400,0.0,0.0
2020-09-01 00:00:00-04:00,88.46214463733489,89.63512304361446,88.00894643183494,88.9864273071289,11595600,0.0,0.0
2020-09-02 00:00:00-04:00,88.81756611725598,90.58592479518899,88.47100486029339,90.3282241821289,14475700,0.0,0.0
2020-09-03 00:00:00-04:00,91.81225987121087,93.29625431879636,89.43075691727648,90.04390716552734,23281200,0.0,0.0
2020-09-04 00:00:00-04:00,92.46090344179684,93.49169900189271,90.07940183513583,91.98992919921875,26325500,0.0,0.0
2020-09-08 00:00:00-04:00,91.51010635095234,92.03438898706675,88.3999358150454,88.79092407226562,22108600,0.0,0.0
2020-09-09 00:00:00-04:00,89.57291343810722,90.36378482575999,88.47101957561468,89.63511657714844,13434000,0.0,0.0
2020-09-10 00:00:00-04:00,90.106093896973,91.01248356079644,88.54212037271637,88.7109603881836,15922800,0.0,0.0
2020-09-11 00:00:00-04:00,88.83536245889906,90.07054399425245,88.49768244400866,89.8128433227539,13784300,0.0,0.0
2020-09-14 00:00:00-04:00,90.20384068316966,91.93664740516977,90.07943439439192,91.05691528320312,19017400,0.0,0.0
2020-09-15 00:00:00-04:00,91.2879496561217,91.3945797335951,88.09779983891461,88.22220611572266,23683000,0.0,0.0
2020-09-16 00:00:00-04:00,88.3555116120473,89.86616332319929,87.76013767244552,88.5954360961914,19270600,0.0,0.0
2020-09-17 00:00:00-04:00,87.70681901668705,88.27553545411634,86.82708683685655,87.58241271972656,18290100,0.0,0.0
2020-09-18 00:00:00-04:00,86.98703323975097,88.40882424311918,86.58715685055294,87.39579772949219,20121600,0.0,0.0
2020-09-21 00:00:00-04:00,84.5966405786016,85.3519731745451,83.37034713963934,84.69438934326172,28378800,0.0,0.0
2020-09-22 00:00:00-04:00,84.38337564888282,85.00541387339999,83.23705474648355,83.77022552490234,19257000,0.0,0.0
2020-09-23 00:00:00-04:00,84.2234151581363,84.72992836298431,82.33954481431113,82.41062927246094,19952700,0.0,0.0
2020-09-24 00:00:00-04:00,82.03741942915218,83.79689046902261,81.20211424278968,82.33955383300781,18366500,0.0,0.0
2020-09-25 00:00:00-04:00,81.79750221802882,83.28149650808442,81.63755029110078,83.05934143066406,13293100,0.0,0.0
