Date,Close,Close,Close
2019-10-31 00:00:00-04:00,5.001173973083496,20.994667053222656,108.11048126220703
2019-11-01 00:00:00-04:00,5.04023551940918,20.887332916259766,110.60294342041016
2019-11-04 00:00:00-05:00,5.237027168273926,21.1646671295166,111.4856948852539
2019-11-05 00:00:00-05:00,5.214885234832764,21.148000717163086,111.72804260253906
2019-11-06 00:00:00-05:00,5.165624618530273,21.77199935913086,111.90108489990234
2019-11-07 00:00:00-05:00,5.183287620544434,22.369333267211914,112.50690460205078
2019-11-08 00:00:00-05:00,5.1693572998046875,22.47599983215332,112.83577728271484
2019-11-11 00:00:00-05:00,5.17930793762207,23.006000518798828,112.43767547607422
2019-11-12 00:00:00-05:00,5.214885234832764,23.32866668701172,111.77993774414062
2019-11-13 00:00:00-05:00,5.1890106201171875,23.073999404907227,111.19143676757812
2019-11-14 00:00:00-05:00,5.219363689422607,23.290000915527344,111.2953109741211
2019-11-15 00:00:00-05:00,5.080040454864502,23.47800064086914,112.10015106201172
2019-11-18 00:00:00-05:00,5.281311511993408,23.332666397094727,113.04346466064453
2019-11-19 00:00:00-05:00,5.174581050872803,23.968000411987305,113.00886535644531
2019-11-20 00:00:00-05:00,5.253944396972656,23.481332778930664,112.18670654296875
2019-11-21 00:00:00-05:00,5.229065418243408,23.655332565307617,112.44631958007812
2019-11-22 00:00:00-05:00,5.246729850769043,22.202667236328125,113.19061279296875
2019-11-25 00:00:00-05:00,5.503482341766357,22.422666549682617,113.79643249511719
2019-11-26 00:00:00-05:00,5.398739814758301,21.92799949645996,113.95220184326172
2019-11-27 00:00:00-05:00,5.433597564697266,22.086000442504883,114.28971099853516
2019-11-29 00:00:00-05:00,5.396250247955322,21.996000289916992,114.03007507324219
2019-12-02 00:00:00-05:00,5.2097697257995605,22.32466697692871,113.77909088134766
2019-12-03 00:00:00-05:00,5.170182704925537,22.413333892822266,112.3165054321289
2019-12-04 00:00:00-05:00,5.2140021324157715,22.20199966430664,114.53202056884766
2019-12-05 00:00:00-05:00,5.1970720291137695,22.024667739868164,115.15513610839844
2019-12-06 00:00:00-05:00,5.282470703125,22.392667770385742,116.86869812011719
2019-12-09 00:00:00-05:00,5.282470703125,22.635332107543945,116.3235092163086
2019-12-10 00:00:00-05:00,5.327535152435303,23.256000518798828,116.40137481689453
2019-12-11 00:00:00-05:00,5.411189556121826,23.51333236694336,116.12440490722656
2019-12-12 00:00:00-05:00,5.5787482261657715,23.978666305541992,119.44771575927734
2019-12-13 00:00:00-05:00,5.576756954193115,23.892667770385742,118.40055084228516
2019-12-16 00:00:00-05:00,5.6056365966796875,25.433332443237305,118.85919952392578
2019-12-17 00:00:00-05:00,5.683814525604248,25.266000747680664,119.58617401123047
2019-12-18 00:00:00-05:00,5.7141900062561035,26.209999084472656,119.46500396728516
2019-12-19 00:00:00-05:00,5.862329006195068,26.93600082397461,118.86788940429688
2019-12-20 00:00:00-05:00,5.959677219390869,27.03933334350586,118.77267456054688
2019-12-23 00:00:00-05:00,5.94598388671875,27.947999954223633,118.73805236816406
2019-12-24 00:00:00-05:00,5.941004276275635,28.350000381469727,119.06694793701172
2019-12-26 00:00:00-05:00,5.955196380615234,28.729333877563477,120.33047485351562
2019-12-27 00:00:00-05:00,5.897433757781982,28.691999435424805,120.41703033447266
2019-12-30 00:00:00-05:00,5.784152030944824,27.64666748046875,119.97566986083984
2019-12-31 00:00:00-05:00,5.858345031738281,27.8886661529541,120.64204406738281
2020-01-02 00:00:00-05:00,5.973121643066406,28.68400001525879,122.1046142578125
2020-01-03 00:00:00-05:00,5.877516746520996,29.534000396728516,120.49325561523438
2020-01-06 00:00:00-05:00,5.902165412902832,30.1026668548584,120.3974609375
2020-01-07 00:00:00-05:00,5.973620414733887,31.270666122436523,118.35063934326172
2020-01-08 00:00:00-05:00,5.984824180603027,32.80933380126953,119.27388763427734
2020-01-09 00:00:00-05:00,6.050554275512695,32.089332580566406,119.70936584472656
2020-01-10 00:00:00-05:00,6.082919597625732,31.876667022705078,118.51614379882812
2020-01-13 00:00:00-05:00,6.273633003234863,34.990665435791016,119.50031280517578
2020-01-14 00:00:00-05:00,6.156615734100342,35.861331939697266,120.89395141601562
2020-01-15 00:00:00-05:00,6.114041328430176,34.56666564941406,119.082275390625
2020-01-16 00:00:00-05:00,6.197696685791016,34.232666015625,119.54388427734375
2020-01-17 00:00:00-05:00,6.206410884857178,34.03333282470703,120.3713150024414
2020-01-21 00:00:00-05:00,6.173048973083496,36.47999954223633,119.186767578125
2020-01-22 00:00:00-05:00,6.227075576782227,37.97066879272461,119.04742431640625
2020-01-23 00:00:00-05:00,6.295543193817139,38.14666748046875,118.92549896240234
2020-01-24 00:00:00-05:00,6.236287593841553,37.654666900634766,115.97282409667969
2020-01-27 00:00:00-05:00,5.980343341827393,37.201332092285156,114.9972915649414
2020-01-28 00:00:00-05:00,6.173795223236084,37.793331146240234,117.08768463134766
2020-01-29 00:00:00-05:00,6.113295078277588,38.732666015625,116.91348266601562
2020-01-30 00:00:00-05:00,6.120015621185303,42.72066879272461,118.35933685302734
2020-01-31 00:00:00-05:00,5.886479377746582,43.371334075927734,115.28474426269531
2020-02-03 00:00:00-05:00,5.983579635620117,52.0,116.16444396972656
2020-02-04 00:00:00-05:00,6.152881622314453,59.137332916259766,117.83673095703125
2020-02-05 00:00:00-05:00,6.243258953094482,48.97999954223633,119.84001159667969
2020-02-06 00:00:00-05:00,6.330150604248047,49.930667877197266,119.8574447631836
2020-02-07 00:00:00-05:00,6.263922691345215,49.871334075927734,119.47419738769531
2020-02-10 00:00:00-05:00,6.547255039215088,51.41866683959961,119.970703125
2020-02-11 00:00:00-05:00,6.6697492599487305,51.62533187866211,120.1971435546875
2020-02-12 00:00:00-05:00,6.785523414611816,51.15266799926758,120.1971435546875
2020-02-13 00:00:00-05:00,6.741703987121582,53.599998474121094,120.0926284790039
2020-02-14 00:00:00-05:00,7.215001583099365,53.33533477783203,119.72679901123047
2020-02-18 00:00:00-05:00,7.383805274963379,57.22666549682617,118.14157104492188
2020-02-19 00:00:00-05:00,7.8351945877075195,61.16133117675781,119.75293731689453
2020-02-20 00:00:00-05:00,7.6858110427856445,59.96066665649414,119.75293731689453
2020-02-21 00:00:00-05:00,7.321561813354492,60.06666564941406,118.28966522216797
